t,id,x,y,dx,dy,dt
9460.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9460.0,181.0,1.73,-6.55,0.1499999999999999,0.5499999999999998,1.0
9460.0,182.0,2.28,-6.14,0.06999999999999984,0.6200000000000001,1.0
9460.0,183.0,1.73,-3.56,0.55,0.16999999999999993,1.0
9460.0,184.0,-1.06,-2.53,0.0,0.0,1.0
9460.0,185.0,-0.91,-1.07,-0.040000000000000036,-0.040000000000000036,1.0
9460.0,186.0,0.64,-3.38,0.07999999999999996,-0.56,1.0
9460.0,187.0,1.9,0.32,0.010000000000000009,-0.5900000000000001,1.0
9460.0,189.0,0.25,-5.95,,,
9460.0,190.0,-1.1,-0.45,,,
9460.0,192.0,2.07,3.85,,,
9470.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9470.0,181.0,1.8,-5.92,0.07000000000000006,0.6299999999999999,1.0
9470.0,182.0,2.39,-5.44,0.11000000000000032,0.6999999999999993,1.0
9470.0,183.0,2.28,-3.51,0.5499999999999998,0.050000000000000266,1.0
9470.0,184.0,-1.06,-2.53,0.0,0.0,1.0
9470.0,185.0,-0.93,-1.09,-0.020000000000000018,-0.020000000000000018,1.0
9470.0,186.0,0.63,-3.96,-0.010000000000000009,-0.5800000000000001,1.0
9470.0,187.0,1.92,-0.29,0.020000000000000018,-0.61,1.0
9470.0,189.0,0.08,-5.9,-0.16999999999999998,0.04999999999999982,1.0
9470.0,190.0,-0.69,-0.58,0.41000000000000014,-0.12999999999999995,1.0
9470.0,192.0,2.1,3.27,0.03000000000000025,-0.5800000000000001,1.0
9480.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9480.0,181.0,1.88,-5.25,0.07999999999999985,0.6699999999999999,1.0
9480.0,182.0,2.46,-4.86,0.06999999999999984,0.5800000000000001,1.0
9480.0,183.0,2.81,-3.47,0.5300000000000002,0.03999999999999959,1.0
9480.0,184.0,-1.06,-2.53,0.0,0.0,1.0
9480.0,185.0,-0.93,-1.07,0.0,0.020000000000000018,1.0
9480.0,186.0,0.77,-4.61,0.14,-0.6500000000000004,1.0
9480.0,187.0,1.85,-1.01,-0.06999999999999984,-0.72,1.0
9480.0,189.0,0.0,-5.79,-0.08,0.11000000000000032,1.0
9480.0,190.0,-0.32,-0.9,0.36999999999999994,-0.32000000000000006,1.0
9480.0,192.0,2.18,2.63,0.08000000000000007,-0.6400000000000001,1.0
9480.0,193.0,0.45,3.7,,,
9490.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9490.0,181.0,1.99,-4.66,0.1100000000000001,0.5899999999999999,1.0
9490.0,182.0,2.51,-4.27,0.04999999999999982,0.5900000000000007,1.0
9490.0,183.0,3.37,-3.45,0.56,0.020000000000000018,1.0
9490.0,184.0,-1.06,-2.53,0.0,0.0,1.0
9490.0,185.0,-0.92,-1.05,0.010000000000000009,0.020000000000000018,1.0
9490.0,186.0,0.82,-5.21,0.04999999999999993,-0.5999999999999996,1.0
9490.0,187.0,1.7,-1.6,-0.15000000000000013,-0.5900000000000001,1.0
9490.0,189.0,0.09,-5.7,0.09,0.08999999999999986,1.0
9490.0,190.0,-0.13,-1.34,0.19,-0.44000000000000006,1.0
9490.0,192.0,2.14,1.99,-0.040000000000000036,-0.6399999999999999,1.0
9490.0,193.0,0.56,3.02,0.11000000000000004,-0.6800000000000002,1.0
9500.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9500.0,181.0,2.06,-4.12,0.07000000000000006,0.54,1.0
9500.0,182.0,2.55,-3.65,0.040000000000000036,0.6199999999999997,1.0
9500.0,183.0,3.85,-3.55,0.48,-0.09999999999999964,1.0
9500.0,184.0,-1.18,-2.51,-0.11999999999999988,0.020000000000000018,1.0
9500.0,185.0,-0.88,-1.04,0.040000000000000036,0.010000000000000009,1.0
9500.0,186.0,0.81,-5.87,-0.009999999999999898,-0.6600000000000001,1.0
9500.0,187.0,1.62,-2.24,-0.07999999999999985,-0.6400000000000001,1.0
9500.0,189.0,0.01,-5.68,-0.08,0.020000000000000462,1.0
9500.0,190.0,-0.08,-1.86,0.05,-0.52,1.0
9500.0,192.0,2.1,1.29,-0.040000000000000036,-0.7,1.0
9500.0,193.0,0.57,2.26,0.009999999999999898,-0.7600000000000002,1.0
9500.0,194.0,1.72,-8.94,,,
9500.0,195.0,2.24,-9.13,,,
9500.0,196.0,2.07,3.9,,,
9510.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9510.0,181.0,2.12,-3.45,0.06000000000000005,0.6699999999999999,1.0
9510.0,182.0,2.66,-3.03,0.11000000000000032,0.6200000000000001,1.0
9510.0,185.0,-0.86,-1.04,0.020000000000000018,0.0,1.0
9510.0,187.0,1.51,-2.89,-0.1100000000000001,-0.6499999999999999,1.0
9510.0,189.0,-0.04,-5.75,-0.05,-0.07000000000000028,1.0
9510.0,190.0,0.22,-2.46,0.3,-0.5999999999999999,1.0
9510.0,192.0,2.03,0.57,-0.07000000000000028,-0.7200000000000001,1.0
9510.0,193.0,0.63,1.51,0.06000000000000005,-0.7499999999999998,1.0
9510.0,194.0,1.78,-8.3,0.06000000000000005,0.6399999999999988,1.0
9510.0,195.0,2.31,-8.51,0.06999999999999984,0.620000000000001,1.0
9510.0,196.0,2.0,3.36,-0.06999999999999984,-0.54,1.0
9510.0,197.0,0.8,-6.49,,,
9510.0,198.0,-1.31,-2.43,,,
9510.0,199.0,-1.42,-3.51,,,
9520.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9520.0,181.0,2.14,-2.76,0.020000000000000018,0.6900000000000004,1.0
9520.0,182.0,2.7,-2.42,0.040000000000000036,0.6099999999999999,1.0
9520.0,185.0,-0.84,-1.04,0.020000000000000018,0.0,1.0
9520.0,187.0,1.46,-3.54,-0.050000000000000044,-0.6499999999999999,1.0
9520.0,189.0,-0.02,-5.74,0.02,0.009999999999999787,1.0
9520.0,190.0,0.54,-2.92,0.32000000000000006,-0.45999999999999996,1.0
9520.0,192.0,1.9,0.0,-0.1299999999999999,-0.57,1.0
9520.0,193.0,0.63,0.75,0.0,-0.76,1.0
9520.0,194.0,1.8,-7.81,0.020000000000000018,0.4900000000000011,1.0
9520.0,195.0,2.35,-7.95,0.040000000000000036,0.5599999999999996,1.0
9520.0,196.0,2.05,2.77,0.04999999999999982,-0.5899999999999999,1.0
9520.0,197.0,0.72,-7.17,-0.08000000000000007,-0.6799999999999997,1.0
9520.0,198.0,-1.48,-2.32,-0.16999999999999993,0.11000000000000032,1.0
9520.0,199.0,-1.31,-3.57,0.10999999999999988,-0.06000000000000005,1.0
9530.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9530.0,181.0,2.12,-2.17,-0.020000000000000018,0.5899999999999999,1.0
9530.0,182.0,2.71,-1.76,0.009999999999999787,0.6599999999999999,1.0
9530.0,185.0,-0.85,-0.99,-0.010000000000000009,0.050000000000000044,1.0
9530.0,187.0,1.44,-4.22,-0.020000000000000018,-0.6799999999999997,1.0
9530.0,189.0,-0.02,-5.74,0.0,0.0,1.0
9530.0,190.0,0.58,-3.49,0.039999999999999925,-0.5700000000000003,1.0
9530.0,192.0,1.77,-0.57,-0.1299999999999999,-0.57,1.0
9530.0,193.0,0.63,0.0,0.0,-0.75,1.0
9530.0,194.0,1.88,-7.26,0.07999999999999985,0.5499999999999998,1.0
9530.0,195.0,2.43,-7.42,0.08000000000000007,0.5300000000000002,1.0
9530.0,196.0,1.97,2.08,-0.07999999999999985,-0.69,1.0
9530.0,197.0,0.68,-7.88,-0.039999999999999925,-0.71,1.0
9530.0,198.0,-1.54,-2.14,-0.06000000000000005,0.17999999999999972,1.0
9530.0,199.0,-1.12,-3.53,0.18999999999999995,0.040000000000000036,1.0
9540.0,180.0,-1.11,-6.79,-0.020000000000000018,-0.07000000000000028,1.0
9540.0,181.0,2.22,-1.52,0.10000000000000009,0.6499999999999999,1.0
9540.0,182.0,2.8,-1.12,0.08999999999999986,0.6399999999999999,1.0
9540.0,185.0,-0.87,-1.0,-0.020000000000000018,-0.010000000000000009,1.0
9540.0,187.0,1.39,-4.91,-0.050000000000000044,-0.6900000000000004,1.0
9540.0,189.0,-0.02,-5.74,0.0,0.0,1.0
9540.0,190.0,0.71,-3.96,0.13,-0.46999999999999975,1.0
9540.0,192.0,1.64,-1.21,-0.13000000000000012,-0.64,1.0
9540.0,193.0,0.59,-0.73,-0.040000000000000036,-0.73,1.0
9540.0,194.0,1.96,-6.65,0.08000000000000007,0.6099999999999994,1.0
9540.0,195.0,2.48,-6.87,0.04999999999999982,0.5499999999999998,1.0
9540.0,196.0,1.9,1.49,-0.07000000000000006,-0.5900000000000001,1.0
9540.0,197.0,0.61,-8.45,-0.07000000000000006,-0.5699999999999994,1.0
9540.0,198.0,-1.7,-2.01,-0.15999999999999992,0.13000000000000034,1.0
9540.0,199.0,-1.05,-3.55,0.07000000000000006,-0.020000000000000018,1.0
9550.0,180.0,-1.09,-6.73,0.020000000000000018,0.05999999999999961,1.0
9550.0,181.0,2.21,-0.82,-0.010000000000000231,0.7000000000000001,1.0
9550.0,182.0,2.81,-0.51,0.010000000000000231,0.6100000000000001,1.0
9550.0,185.0,-0.91,-1.03,-0.040000000000000036,-0.030000000000000027,1.0
9550.0,187.0,1.35,-5.59,-0.039999999999999813,-0.6799999999999997,1.0
9550.0,189.0,-0.02,-5.74,0.0,0.0,1.0
9550.0,190.0,0.83,-4.49,0.12,-0.5300000000000002,1.0
9550.0,192.0,1.61,-1.93,-0.029999999999999805,-0.72,1.0
9550.0,193.0,0.51,-1.51,-0.07999999999999996,-0.78,1.0
9550.0,194.0,1.98,-6.05,0.020000000000000018,0.6000000000000005,1.0
9550.0,195.0,2.47,-6.2,-0.009999999999999787,0.6699999999999999,1.0
9550.0,196.0,1.81,0.87,-0.08999999999999986,-0.62,1.0
9550.0,197.0,0.49,-9.09,-0.12,-0.6400000000000006,1.0
9550.0,199.0,-0.98,-3.66,0.07000000000000006,-0.11000000000000032,1.0
9550.0,200.0,2.01,-9.81,,,
9550.0,201.0,2.78,-9.95,,,
9560.0,180.0,-1.09,-6.72,0.0,0.010000000000000675,1.0
9560.0,181.0,2.16,-0.18,-0.04999999999999982,0.6399999999999999,1.0
9560.0,182.0,2.76,0.09,-0.050000000000000266,0.6,1.0
9560.0,185.0,-0.91,-0.98,0.0,0.050000000000000044,1.0
9560.0,187.0,1.3,-6.27,-0.050000000000000044,-0.6799999999999997,1.0
9560.0,189.0,-0.02,-5.74,0.0,0.0,1.0
9560.0,190.0,0.87,-5.06,0.040000000000000036,-0.5699999999999994,1.0
9560.0,192.0,1.53,-2.53,-0.08000000000000007,-0.5999999999999999,1.0
9560.0,193.0,0.48,-2.29,-0.030000000000000027,-0.78,1.0
9560.0,194.0,2.04,-5.44,0.06000000000000005,0.6099999999999994,1.0
9560.0,195.0,2.53,-5.6,0.05999999999999961,0.6000000000000005,1.0
9560.0,196.0,1.66,0.32,-0.15000000000000013,-0.55,1.0
9560.0,199.0,-0.74,-3.67,0.24,-0.009999999999999787,1.0
9560.0,200.0,1.99,-9.27,-0.019999999999999796,0.5400000000000009,1.0
9560.0,201.0,2.74,-9.37,-0.03999999999999959,0.5800000000000001,1.0
9570.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9570.0,181.0,2.27,0.47,0.10999999999999988,0.6499999999999999,1.0
9570.0,182.0,2.84,0.81,0.08000000000000007,0.7200000000000001,1.0
9570.0,185.0,-0.91,-0.99,0.0,-0.010000000000000009,1.0
9570.0,187.0,1.22,-6.91,-0.08000000000000007,-0.6400000000000006,1.0
9570.0,189.0,-0.02,-5.74,0.0,0.0,1.0
9570.0,190.0,1.04,-5.49,0.17000000000000004,-0.4300000000000006,1.0
9570.0,192.0,1.47,-3.16,-0.06000000000000005,-0.6300000000000003,1.0
9570.0,193.0,0.49,-3.09,0.010000000000000009,-0.7999999999999998,1.0
9570.0,194.0,2.06,-4.85,0.020000000000000018,0.5900000000000007,1.0
9570.0,195.0,2.56,-5.01,0.03000000000000025,0.5899999999999999,1.0
9570.0,196.0,1.57,-0.3,-0.08999999999999986,-0.62,1.0
9570.0,199.0,-0.61,-3.72,0.13,-0.050000000000000266,1.0
9570.0,200.0,2.06,-8.71,0.07000000000000006,0.5599999999999987,1.0
9570.0,201.0,2.77,-8.83,0.029999999999999805,0.5399999999999991,1.0
9580.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9580.0,181.0,2.15,1.13,-0.1200000000000001,0.6599999999999999,1.0
9580.0,182.0,2.81,1.47,-0.029999999999999805,0.6599999999999999,1.0
9580.0,185.0,-0.9,-1.03,0.010000000000000009,-0.040000000000000036,1.0
9580.0,187.0,1.25,-7.68,0.030000000000000027,-0.7699999999999996,1.0
9580.0,189.0,-0.09,-5.79,-0.06999999999999999,-0.04999999999999982,1.0
9580.0,190.0,0.88,-6.01,-0.16000000000000003,-0.5199999999999996,1.0
9580.0,192.0,1.45,-3.85,-0.020000000000000018,-0.69,1.0
9580.0,193.0,0.55,-3.93,0.06000000000000005,-0.8400000000000003,1.0
9580.0,194.0,2.09,-4.22,0.029999999999999805,0.6299999999999999,1.0
9580.0,195.0,2.58,-4.42,0.020000000000000018,0.5899999999999999,1.0
9580.0,196.0,1.44,-0.92,-0.13000000000000012,-0.6200000000000001,1.0
9580.0,199.0,-0.49,-3.89,0.12,-0.16999999999999993,1.0
9580.0,200.0,2.13,-8.19,0.06999999999999984,0.5200000000000014,1.0
9580.0,201.0,2.84,-8.3,0.06999999999999984,0.5299999999999994,1.0
9590.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9590.0,181.0,2.13,1.71,-0.020000000000000018,0.5800000000000001,1.0
9590.0,182.0,2.81,2.05,0.0,0.5799999999999998,1.0
9590.0,185.0,-0.89,-1.05,0.010000000000000009,-0.020000000000000018,1.0
9590.0,187.0,1.27,-8.34,0.020000000000000018,-0.6600000000000001,1.0
9590.0,190.0,0.81,-6.64,-0.06999999999999995,-0.6299999999999999,1.0
9590.0,192.0,1.43,-4.52,-0.020000000000000018,-0.6699999999999995,1.0
9590.0,193.0,0.62,-4.64,0.06999999999999995,-0.7099999999999995,1.0
9590.0,194.0,2.16,-3.62,0.07000000000000028,0.5999999999999996,1.0
9590.0,195.0,2.61,-3.85,0.029999999999999805,0.5699999999999998,1.0
9590.0,196.0,1.34,-1.49,-0.09999999999999987,-0.57,1.0
9590.0,199.0,-0.4,-4.02,0.08999999999999997,-0.12999999999999945,1.0
9590.0,200.0,2.13,-7.64,0.0,0.5499999999999998,1.0
9590.0,201.0,2.84,-7.75,0.0,0.5500000000000007,1.0
9590.0,202.0,-0.04,-5.7,,,
9590.0,203.0,0.94,4.05,,,
9600.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9600.0,181.0,2.13,2.37,0.0,0.6600000000000001,1.0
9600.0,182.0,2.77,2.62,-0.040000000000000036,0.5700000000000003,1.0
9600.0,185.0,-0.88,-1.08,0.010000000000000009,-0.030000000000000027,1.0
9600.0,187.0,1.26,-8.9,-0.010000000000000009,-0.5600000000000005,1.0
9600.0,190.0,0.89,-7.25,0.07999999999999996,-0.6100000000000003,1.0
9600.0,192.0,1.44,-5.16,0.010000000000000009,-0.6400000000000006,1.0
9600.0,193.0,0.62,-5.51,0.0,-0.8700000000000001,1.0
9600.0,194.0,2.15,-3.04,-0.010000000000000231,0.5800000000000001,1.0
9600.0,195.0,2.59,-3.29,-0.020000000000000018,0.56,1.0
9600.0,196.0,1.27,-2.12,-0.07000000000000006,-0.6300000000000001,1.0
9600.0,199.0,-0.31,-4.19,0.09000000000000002,-0.17000000000000082,1.0
9600.0,200.0,2.14,-7.03,0.010000000000000231,0.6099999999999994,1.0
9600.0,201.0,2.82,-7.15,-0.020000000000000018,0.5999999999999996,1.0
9600.0,202.0,-0.04,-5.7,0.0,0.0,1.0
9600.0,203.0,1.04,3.55,0.10000000000000009,-0.5,1.0
9610.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9610.0,181.0,2.01,3.01,-0.1200000000000001,0.6399999999999997,1.0
9610.0,182.0,2.76,3.23,-0.010000000000000231,0.6099999999999999,1.0
9610.0,185.0,-0.86,-1.08,0.020000000000000018,0.0,1.0
9610.0,187.0,1.39,-9.67,0.1299999999999999,-0.7699999999999996,1.0
9610.0,190.0,0.88,-7.88,-0.010000000000000009,-0.6299999999999999,1.0
9610.0,192.0,1.5,-5.79,0.06000000000000005,-0.6299999999999999,1.0
9610.0,193.0,0.63,-6.29,0.010000000000000009,-0.7800000000000002,1.0
9610.0,194.0,2.14,-2.5,-0.009999999999999787,0.54,1.0
9610.0,195.0,2.55,-2.75,-0.040000000000000036,0.54,1.0
9610.0,196.0,1.16,-2.75,-0.1100000000000001,-0.6299999999999999,1.0
9610.0,199.0,-0.3,-4.21,0.010000000000000009,-0.019999999999999574,1.0
9610.0,200.0,2.12,-6.46,-0.020000000000000018,0.5700000000000003,1.0
9610.0,201.0,2.86,-6.58,0.040000000000000036,0.5700000000000003,1.0
9610.0,203.0,0.95,3.07,-0.09000000000000008,-0.48,1.0
9610.0,204.0,-0.12,-5.85,,,
9620.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9620.0,185.0,-0.91,-1.0,-0.050000000000000044,0.08000000000000007,1.0
9620.0,190.0,0.89,-8.47,0.010000000000000009,-0.5900000000000007,1.0
9620.0,192.0,1.59,-6.47,0.09000000000000008,-0.6799999999999997,1.0
9620.0,193.0,0.49,-6.99,-0.14,-0.7000000000000002,1.0
9620.0,194.0,2.1,-1.94,-0.040000000000000036,0.56,1.0
9620.0,195.0,2.51,-2.18,-0.040000000000000036,0.5699999999999998,1.0
9620.0,196.0,1.15,-3.37,-0.010000000000000009,-0.6200000000000001,1.0
9620.0,199.0,-0.3,-4.21,0.0,0.0,1.0
9620.0,200.0,2.13,-5.9,0.009999999999999787,0.5599999999999996,1.0
9620.0,201.0,2.86,-6.04,0.0,0.54,1.0
9620.0,203.0,0.91,2.62,-0.039999999999999925,-0.44999999999999973,1.0
9620.0,204.0,-0.12,-5.85,0.0,0.0,1.0
9630.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9630.0,185.0,-0.91,-1.06,0.0,-0.06000000000000005,1.0
9630.0,190.0,1.01,-9.06,0.12,-0.5899999999999999,1.0
9630.0,192.0,1.63,-7.19,0.039999999999999813,-0.7200000000000006,1.0
9630.0,193.0,0.52,-7.8,0.030000000000000027,-0.8099999999999996,1.0
9630.0,194.0,1.99,-1.37,-0.1100000000000001,0.5699999999999998,1.0
9630.0,195.0,2.43,-1.59,-0.07999999999999963,0.5900000000000001,1.0
9630.0,196.0,1.18,-4.1,0.030000000000000027,-0.7299999999999995,1.0
9630.0,199.0,-0.06,-4.27,0.24,-0.05999999999999961,1.0
9630.0,200.0,2.2,-5.32,0.07000000000000028,0.5800000000000001,1.0
9630.0,201.0,2.79,-5.45,-0.06999999999999984,0.5899999999999999,1.0
9630.0,203.0,0.93,2.13,0.020000000000000018,-0.4900000000000002,1.0
9630.0,204.0,-0.43,-6.03,-0.31,-0.1800000000000006,1.0
9630.0,205.0,3.5,0.27,,,
9640.0,180.0,-1.09,-6.72,0.0,0.0,1.0
9640.0,185.0,-0.94,-1.11,-0.029999999999999916,-0.050000000000000044,1.0
9640.0,190.0,1.09,-9.65,0.08000000000000007,-0.5899999999999999,1.0
9640.0,192.0,1.71,-7.9,0.08000000000000007,-0.71,1.0
9640.0,193.0,0.47,-8.55,-0.050000000000000044,-0.7500000000000009,1.0
9640.0,194.0,1.92,-0.83,-0.07000000000000006,0.5400000000000001,1.0
9640.0,195.0,2.42,-1.02,-0.010000000000000231,0.5700000000000001,1.0
9640.0,196.0,1.23,-4.67,0.050000000000000044,-0.5700000000000003,1.0
9640.0,199.0,-0.03,-4.27,0.03,0.0,1.0
9640.0,200.0,2.15,-4.73,-0.050000000000000266,0.5899999999999999,1.0
9640.0,201.0,2.76,-4.87,-0.03000000000000025,0.5800000000000001,1.0
9640.0,203.0,0.85,1.67,-0.08000000000000007,-0.45999999999999996,1.0
9640.0,204.0,-0.62,-6.04,-0.19,-0.009999999999999787,1.0
9640.0,205.0,3.44,-0.23,-0.06000000000000005,-0.5,1.0
9650.0,180.0,-1.11,-6.7,-0.020000000000000018,0.019999999999999574,1.0
9650.0,185.0,-0.94,-1.13,0.0,-0.019999999999999796,1.0
9650.0,192.0,1.84,-8.56,0.13000000000000012,-0.6600000000000001,1.0
9650.0,193.0,0.42,-9.37,-0.04999999999999999,-0.8199999999999985,1.0
9650.0,194.0,1.84,-0.3,-0.07999999999999985,0.53,1.0
9650.0,195.0,2.38,-0.44,-0.040000000000000036,0.5800000000000001,1.0
9650.0,196.0,1.38,-5.3,0.1499999999999999,-0.6299999999999999,1.0
9650.0,199.0,-0.03,-4.27,0.0,0.0,1.0
9650.0,200.0,2.04,-4.16,-0.10999999999999988,0.5700000000000003,1.0
9650.0,201.0,2.65,-4.31,-0.10999999999999988,0.5600000000000005,1.0
9650.0,203.0,0.83,1.17,-0.020000000000000018,-0.5,1.0
9650.0,204.0,-0.9,-5.92,-0.28,0.1200000000000001,1.0
9650.0,205.0,3.33,-0.65,-0.10999999999999988,-0.42000000000000004,1.0
9660.0,180.0,-1.11,-6.7,0.0,0.0,1.0
9660.0,185.0,-0.92,-1.12,0.019999999999999907,0.009999999999999787,1.0
9660.0,194.0,1.79,0.24,-0.050000000000000044,0.54,1.0
9660.0,195.0,2.36,0.12,-0.020000000000000018,0.56,1.0
9660.0,196.0,1.44,-5.93,0.06000000000000005,-0.6299999999999999,1.0
9660.0,199.0,-0.03,-4.27,0.0,0.0,1.0
9660.0,200.0,1.96,-3.54,-0.08000000000000007,0.6200000000000001,1.0
9660.0,201.0,2.67,-3.65,0.020000000000000018,0.6599999999999997,1.0
9660.0,203.0,0.75,0.7,-0.07999999999999996,-0.47,1.0
9660.0,204.0,-1.1,-5.88,-0.20000000000000007,0.040000000000000036,1.0
9660.0,205.0,3.34,-1.19,0.009999999999999787,-0.5399999999999999,1.0
9660.0,206.0,1.26,3.88,,,
9670.0,180.0,-1.11,-6.7,0.0,0.0,1.0
9670.0,185.0,-0.88,-1.08,0.040000000000000036,0.040000000000000036,1.0
9670.0,194.0,1.75,0.86,-0.040000000000000036,0.62,1.0
9670.0,195.0,2.33,0.62,-0.029999999999999805,0.5,1.0
9670.0,196.0,1.51,-6.57,0.07000000000000006,-0.6400000000000006,1.0
9670.0,199.0,-0.03,-4.27,0.0,0.0,1.0
9670.0,200.0,1.85,-2.95,-0.10999999999999988,0.5899999999999999,1.0
9670.0,201.0,2.65,-3.15,-0.020000000000000018,0.5,1.0
9670.0,203.0,0.58,0.17,-0.17000000000000004,-0.5299999999999999,1.0
9670.0,204.0,-1.24,-5.88,-0.1399999999999999,0.0,1.0
9670.0,205.0,3.39,-1.62,0.050000000000000266,-0.43000000000000016,1.0
9670.0,206.0,1.24,3.45,-0.020000000000000018,-0.4299999999999997,1.0
9670.0,207.0,-0.48,2.56,,,
9670.0,208.0,-1.01,2.77,,,
9680.0,180.0,-1.11,-6.7,0.0,0.0,1.0
9680.0,185.0,-0.89,-0.98,-0.010000000000000009,0.10000000000000009,1.0
9680.0,194.0,1.69,1.29,-0.06000000000000005,0.43000000000000005,1.0
9680.0,195.0,2.24,1.29,-0.08999999999999986,0.67,1.0
9680.0,196.0,1.52,-7.23,0.010000000000000009,-0.6600000000000001,1.0
9680.0,199.0,-0.22,-4.18,-0.19,0.08999999999999986,1.0
9680.0,200.0,1.79,-2.42,-0.06000000000000005,0.5300000000000002,1.0
9680.0,201.0,2.51,-2.62,-0.14000000000000012,0.5299999999999998,1.0
9680.0,203.0,0.6,-0.43,0.020000000000000018,-0.6,1.0
9680.0,204.0,-1.36,-5.8,-0.1200000000000001,0.08000000000000007,1.0
9680.0,205.0,3.4,-2.14,0.009999999999999787,-0.52,1.0
9680.0,206.0,1.16,2.94,-0.08000000000000007,-0.5100000000000002,1.0
9680.0,207.0,-0.19,2.81,0.29,0.25,1.0
9680.0,208.0,-0.76,3.03,0.25,0.2599999999999998,1.0
9690.0,180.0,-1.11,-6.7,0.0,0.0,1.0
9690.0,185.0,-0.94,-0.95,-0.04999999999999993,0.030000000000000027,1.0
9690.0,194.0,1.73,1.84,0.040000000000000036,0.55,1.0
9690.0,195.0,2.23,1.8,-0.010000000000000231,0.51,1.0
9690.0,196.0,1.45,-7.91,-0.07000000000000006,-0.6799999999999997,1.0
9690.0,199.0,-0.19,-4.29,0.03,-0.11000000000000032,1.0
9690.0,200.0,1.78,-1.86,-0.010000000000000009,0.5599999999999998,1.0
9690.0,201.0,2.54,-2.01,0.03000000000000025,0.6100000000000003,1.0
9690.0,203.0,0.54,-0.97,-0.05999999999999994,-0.54,1.0
9690.0,204.0,-1.45,-5.69,-0.08999999999999986,0.10999999999999943,1.0
9690.0,205.0,3.42,-2.51,0.020000000000000018,-0.36999999999999966,1.0
9690.0,206.0,1.14,2.42,-0.020000000000000018,-0.52,1.0
9690.0,207.0,0.04,3.09,0.23,0.2799999999999998,1.0
9690.0,208.0,-0.49,3.3,0.27,0.27,1.0
9700.0,180.0,-1.11,-6.7,0.0,0.0,1.0
9700.0,185.0,-0.95,-0.93,-0.010000000000000009,0.019999999999999907,1.0
9700.0,194.0,1.77,2.35,0.040000000000000036,0.51,1.0
9700.0,195.0,2.23,2.27,0.0,0.47,1.0
9700.0,199.0,-0.11,-4.16,0.08,0.1299999999999999,1.0
9700.0,200.0,1.68,-1.2,-0.10000000000000009,0.6600000000000001,1.0
9700.0,201.0,2.59,-1.45,0.04999999999999982,0.5599999999999998,1.0
9700.0,203.0,0.59,-1.54,0.04999999999999993,-0.5700000000000001,1.0
9700.0,204.0,-1.46,-5.68,-0.010000000000000009,0.010000000000000675,1.0
9700.0,205.0,3.44,-2.96,0.020000000000000018,-0.4500000000000002,1.0
9700.0,206.0,1.08,1.84,-0.05999999999999983,-0.5799999999999998,1.0
9710.0,180.0,-1.11,-6.7,0.0,0.0,1.0
9710.0,185.0,-0.9,-1.02,0.04999999999999993,-0.08999999999999997,1.0
9710.0,194.0,1.82,2.96,0.050000000000000044,0.6099999999999999,1.0
9710.0,195.0,2.24,2.82,0.010000000000000231,0.5499999999999998,1.0
9710.0,199.0,-0.19,-4.19,-0.08,-0.03000000000000025,1.0
9710.0,200.0,1.73,-0.75,0.050000000000000044,0.44999999999999996,1.0
9710.0,201.0,2.57,-0.92,-0.020000000000000018,0.5299999999999999,1.0
9710.0,203.0,0.72,-2.08,0.13,-0.54,1.0
9710.0,204.0,-1.46,-5.68,0.0,0.0,1.0
9710.0,205.0,3.51,-3.43,0.06999999999999984,-0.4700000000000002,1.0
9710.0,206.0,1.11,1.24,0.030000000000000027,-0.6000000000000001,1.0
9720.0,180.0,-1.11,-6.7,0.0,0.0,1.0
9720.0,185.0,-0.89,-1.05,0.010000000000000009,-0.030000000000000027,1.0
9720.0,199.0,-0.09,-4.35,0.1,-0.15999999999999925,1.0
9720.0,200.0,1.86,-0.26,0.13000000000000012,0.49,1.0
9720.0,201.0,2.63,-0.36,0.06000000000000005,0.56,1.0
9720.0,203.0,0.76,-2.7,0.040000000000000036,-0.6200000000000001,1.0
9720.0,204.0,-1.44,-5.68,0.020000000000000018,0.0,1.0
9720.0,205.0,3.65,-3.92,0.14000000000000012,-0.48999999999999977,1.0
9720.0,206.0,1.1,0.66,-0.010000000000000009,-0.58,1.0
9730.0,180.0,-1.11,-6.7,0.0,0.0,1.0
9730.0,185.0,-0.9,-1.09,-0.010000000000000009,-0.040000000000000036,1.0
9730.0,199.0,-0.13,-4.4,-0.04000000000000001,-0.05000000000000071,1.0
9730.0,200.0,1.79,0.32,-0.07000000000000006,0.5800000000000001,1.0
9730.0,201.0,2.63,0.19,0.0,0.55,1.0
